sample_id,slice_num,method,phase,psnr,ms_ssim,lpips
109_HM10395_109_HM10395_S120_0037,37,linear,phase_20,25.074804306030273,0.7220309972763062,0.09848892688751221
109_HM10395_109_HM10395_S120_0037,37,linear,phase_30,24.804006576538086,0.7271178960800171,0.09462278336286545
109_HM10395_109_HM10395_S120_0037,37,linear,phase_40,26.794282913208008,0.8678631782531738,0.05142602324485779
109_HM10395_109_HM10395_S120_0037,37,spline,phase_10,27.196718215942383,0.8641647100448608,0.04733004420995712
109_HM10395_109_HM10395_S120_0037,37,spline,phase_20,25.016725540161133,0.7242377400398254,0.09092626720666885
109_HM10395_109_HM10395_S120_0037,37,spline,phase_30,24.81020164489746,0.7294695377349854,0.08730760216712952
109_HM10395_109_HM10395_S120_0037,37,spline,phase_40,27.385969161987305,0.8742467761039734,0.04267134144902229
109_HM10395_109_HM10395_S120_0037,37,optical_flow,phase_10,27.14143180847168,0.8665452599525452,0.062307409942150116
109_HM10395_109_HM10395_S120_0037,37,optical_flow,phase_20,24.395999908447266,0.7480891942977905,0.08140189945697784
109_HM10395_109_HM10395_S120_0037,37,optical_flow,phase_30,22.90995216369629,0.7091213464736938,0.08772898465394974
109_HM10395_109_HM10395_S120_0037,37,optical_flow,phase_40,22.466848373413086,0.7359210848808289,0.09587157517671585
109_HM10395_109_HM10395_S102_0012,12,linear,phase_10,34.110469818115234,0.9389041662216187,0.023860059678554535
109_HM10395_109_HM10395_S102_0012,12,linear,phase_20,30.76602554321289,0.9022536277770996,0.04047175496816635
109_HM10395_109_HM10395_S102_0012,12,linear,phase_30,25.323678970336914,0.9074481725692749,0.03937547653913498
109_HM10395_109_HM10395_S102_0012,12,linear,phase_40,33.6612548828125,0.9478656649589539,0.024610791355371475
109_HM10395_109_HM10395_S102_0012,12,spline,phase_10,33.871360778808594,0.9386628270149231,0.021178491413593292
109_HM10395_109_HM10395_S102_0012,12,spline,phase_20,31.68255043029785,0.9024443626403809,0.03807971253991127
109_HM10395_109_HM10395_S102_0012,12,spline,phase_30,25.16448211669922,0.9077060222625732,0.037576429545879364
109_HM10395_109_HM10395_S102_0012,12,spline,phase_40,33.21363067626953,0.9484286308288574,0.021114176139235497
109_HM10395_109_HM10395_S102_0012,12,optical_flow,phase_10,29.57115936279297,0.9379831552505493,0.027542853727936745
109_HM10395_109_HM10395_S102_0012,12,optical_flow,phase_20,30.65248680114746,0.8977220058441162,0.034475717693567276
109_HM10395_109_HM10395_S102_0012,12,optical_flow,phase_30,29.703344345092773,0.8787166476249695,0.03933270275592804
109_HM10395_109_HM10395_S102_0012,12,optical_flow,phase_40,27.43049430847168,0.879156768321991,0.046213168650865555
109_HM10395_109_HM10395_S102_0025,25,linear,phase_10,32.42165756225586,0.9349194169044495,0.0350411981344223
109_HM10395_109_HM10395_S102_0025,25,linear,phase_20,30.595365524291992,0.891590416431427,0.056035563349723816
109_HM10395_109_HM10395_S102_0025,25,linear,phase_30,23.186616897583008,0.9006085395812988,0.044983480125665665
109_HM10395_109_HM10395_S102_0025,25,linear,phase_40,34.07929611206055,0.9414570331573486,0.03037700429558754
109_HM10395_109_HM10395_S102_0025,25,spline,phase_10,31.711742401123047,0.9352611303329468,0.0307747982442379
109_HM10395_109_HM10395_S102_0025,25,spline,phase_20,31.90468978881836,0.8921937942504883,0.053805410861968994
109_HM10395_109_HM10395_S102_0025,25,spline,phase_30,23.023250579833984,0.9010820984840393,0.04330531135201454
109_HM10395_109_HM10395_S102_0025,25,spline,phase_40,34.43867874145508,0.9414345622062683,0.027316361665725708
109_HM10395_109_HM10395_S102_0025,25,optical_flow,phase_10,34.214019775390625,0.9385274052619934,0.034840941429138184
109_HM10395_109_HM10395_S102_0025,25,optical_flow,phase_20,31.888477325439453,0.8922969102859497,0.0486748144030571
109_HM10395_109_HM10395_S102_0025,25,optical_flow,phase_30,28.731231689453125,0.8813547492027283,0.04277050495147705
109_HM10395_109_HM10395_S102_0025,25,optical_flow,phase_40,25.11684799194336,0.8806434273719788,0.05683373659849167
109_HM10395_109_HM10395_S102_0037,37,linear,phase_10,31.74410057067871,0.9280838966369629,0.033464815467596054
109_HM10395_109_HM10395_S102_0037,37,linear,phase_20,28.54290008544922,0.8785924911499023,0.05526581034064293
109_HM10395_109_HM10395_S102_0037,37,linear,phase_30,28.493743896484375,0.8884686827659607,0.04754144698381424
109_HM10395_109_HM10395_S102_0037,37,linear,phase_40,33.81196212768555,0.9328554272651672,0.030228091403841972
109_HM10395_109_HM10395_S102_0037,37,spline,phase_10,33.32048034667969,0.9283295273780823,0.028452100232243538
109_HM10395_109_HM10395_S102_0037,37,spline,phase_20,29.486684799194336,0.8792780637741089,0.05278867483139038
109_HM10395_109_HM10395_S102_0037,37,spline,phase_30,28.22633171081543,0.888655960559845,0.0453384667634964
109_HM10395_109_HM10395_S102_0037,37,spline,phase_40,32.8410530090332,0.9332646131515503,0.026975594460964203
109_HM10395_109_HM10395_S102_0037,37,optical_flow,phase_10,32.006202697753906,0.9282099008560181,0.034709375351667404
109_HM10395_109_HM10395_S102_0037,37,optical_flow,phase_20,30.187328338623047,0.8798608183860779,0.04822591692209244
109_HM10395_109_HM10395_S102_0037,37,optical_flow,phase_30,29.985395431518555,0.8648212552070618,0.04810573533177376
109_HM10395_109_HM10395_S102_0037,37,optical_flow,phase_40,30.400772094726562,0.8651734590530396,0.05763489007949829
103_HM10395_103_HM10395_S112_0012,12,linear,phase_10,27.657432556152344,0.8678911924362183,0.05496624857187271
103_HM10395_103_HM10395_S112_0012,12,linear,phase_20,25.433090209960938,0.7398830652236938,0.09024789184331894
103_HM10395_103_HM10395_S112_0012,12,linear,phase_30,25.229503631591797,0.7450230717658997,0.08935634791851044
103_HM10395_103_HM10395_S112_0012,12,linear,phase_40,27.83052635192871,0.8616131544113159,0.05355873703956604
103_HM10395_103_HM10395_S112_0012,12,spline,phase_10,27.533824920654297,0.8707051873207092,0.047710902988910675
103_HM10395_103_HM10395_S112_0012,12,spline,phase_20,25.405683517456055,0.7402573823928833,0.08413726836442947
103_HM10395_103_HM10395_S112_0012,12,spline,phase_30,25.322099685668945,0.7482951879501343,0.08237332105636597
103_HM10395_103_HM10395_S112_0012,12,spline,phase_40,27.811885833740234,0.8666546940803528,0.044478610157966614
103_HM10395_103_HM10395_S112_0012,12,optical_flow,phase_10,27.380550384521484,0.8605689406394958,0.06539356708526611
103_HM10395_103_HM10395_S112_0012,12,optical_flow,phase_20,24.82600975036621,0.7334036231040955,0.08836281299591064
103_HM10395_103_HM10395_S112_0012,12,optical_flow,phase_30,24.06021499633789,0.7096948623657227,0.09604115039110184
103_HM10395_103_HM10395_S112_0012,12,optical_flow,phase_40,24.66478157043457,0.7463846206665039,0.1026906743645668
103_HM10395_103_HM10395_S112_0025,25,linear,phase_10,28.329391479492188,0.8817712664604187,0.0439988374710083
103_HM10395_103_HM10395_S112_0025,25,linear,phase_20,26.627826690673828,0.7564889192581177,0.08658133447170258
103_HM10395_103_HM10395_S112_0025,25,linear,phase_30,26.663034439086914,0.7636736631393433,0.08416008204221725
103_HM10395_103_HM10395_S112_0025,25,linear,phase_40,28.406696319580078,0.8832070827484131,0.046996813267469406
103_HM10395_103_HM10395_S112_0025,25,spline,phase_10,28.54334259033203,0.8841687440872192,0.03680471330881119
103_HM10395_103_HM10395_S112_0025,25,spline,phase_20,26.610546112060547,0.757159411907196,0.07963720709085464
103_HM10395_103_HM10395_S112_0025,25,spline,phase_30,26.656415939331055,0.7663068771362305,0.07651570439338684
103_HM10395_103_HM10395_S112_0025,25,spline,phase_40,28.523963928222656,0.8880334496498108,0.03893265873193741
103_HM10395_103_HM10395_S112_0025,25,optical_flow,phase_10,28.28571319580078,0.8652974367141724,0.051334790885448456
103_HM10395_103_HM10395_S112_0025,25,optical_flow,phase_20,25.997291564941406,0.7363623380661011,0.0772620216012001
103_HM10395_103_HM10395_S112_0025,25,optical_flow,phase_30,25.70337677001953,0.7247080206871033,0.08176977187395096
103_HM10395_103_HM10395_S112_0025,25,optical_flow,phase_40,26.027647018432617,0.7795374393463135,0.08357633650302887
103_HM10395_103_HM10395_S112_0037,37,linear,phase_10,28.461824417114258,0.8880882263183594,0.04699557647109032
103_HM10395_103_HM10395_S112_0037,37,linear,phase_20,26.57246971130371,0.7709303498268127,0.08843584358692169
103_HM10395_103_HM10395_S112_0037,37,linear,phase_30,25.917966842651367,0.7809625267982483,0.085599884390831
103_HM10395_103_HM10395_S112_0037,37,linear,phase_40,28.14908790588379,0.8849551677703857,0.04780906066298485
103_HM10395_103_HM10395_S112_0037,37,spline,phase_10,28.634057998657227,0.891852855682373,0.0390658900141716
103_HM10395_103_HM10395_S112_0037,37,spline,phase_20,26.540294647216797,0.7720596790313721,0.0809444934129715
103_HM10395_103_HM10395_S112_0037,37,spline,phase_30,26.17197036743164,0.7835274934768677,0.07755562663078308
103_HM10395_103_HM10395_S112_0037,37,spline,phase_40,28.506574630737305,0.8886910080909729,0.038664624094963074
103_HM10395_103_HM10395_S112_0037,37,optical_flow,phase_10,28.863344192504883,0.8829114437103271,0.04939285293221474
103_HM10395_103_HM10395_S112_0037,37,optical_flow,phase_20,26.4273738861084,0.7743133902549744,0.07244158536195755
103_HM10395_103_HM10395_S112_0037,37,optical_flow,phase_30,25.642597198486328,0.7651193141937256,0.08129750192165375
103_HM10395_103_HM10395_S112_0037,37,optical_flow,phase_40,25.17022132873535,0.806450366973877,0.08612561225891113
103_HM10395_103_HM10395_S127_0012,12,linear,phase_10,40.69919967651367,0.9876968860626221,0.011837046593427658
103_HM10395_103_HM10395_S127_0012,12,linear,phase_20,31.448625564575195,0.974576473236084,0.028888920322060585
103_HM10395_103_HM10395_S127_0012,12,linear,phase_30,31.73917007446289,0.9784129858016968,0.028751544654369354
103_HM10395_103_HM10395_S127_0012,12,linear,phase_40,30.348323822021484,0.9934548735618591,0.01085264515131712
103_HM10395_103_HM10395_S127_0012,12,spline,phase_10,39.37815856933594,0.9876680374145508,0.007357149850577116
103_HM10395_103_HM10395_S127_0012,12,spline,phase_20,31.643035888671875,0.9742544293403625,0.026056937873363495
103_HM10395_103_HM10395_S127_0012,12,spline,phase_30,31.54828453063965,0.9787198901176453,0.026049019768834114
103_HM10395_103_HM10395_S127_0012,12,spline,phase_40,34.341129302978516,0.9949044585227966,0.005169419571757317
103_HM10395_103_HM10395_S127_0012,12,optical_flow,phase_10,33.63645935058594,0.9853729605674744,0.009025930427014828
103_HM10395_103_HM10395_S127_0012,12,optical_flow,phase_20,30.844310760498047,0.9676116108894348,0.014178416691720486
103_HM10395_103_HM10395_S127_0012,12,optical_flow,phase_30,30.219879150390625,0.9621884822845459,0.016919545829296112
103_HM10395_103_HM10395_S127_0012,12,optical_flow,phase_40,28.824356079101562,0.9639064073562622,0.016913194209337234
103_HM10395_103_HM10395_S127_0025,25,linear,phase_10,38.93798828125,0.990942120552063,0.00678145932033658
103_HM10395_103_HM10395_S127_0025,25,linear,phase_20,39.602970123291016,0.9824469685554504,0.014505919069051743
103_HM10395_103_HM10395_S127_0025,25,linear,phase_30,38.927303314208984,0.9849774837493896,0.015984389930963516
103_HM10395_103_HM10395_S127_0025,25,linear,phase_40,32.284793853759766,0.9949691891670227,0.006197858601808548
103_HM10395_103_HM10395_S127_0025,25,spline,phase_10,40.677555084228516,0.9910052418708801,0.005446118302643299
103_HM10395_103_HM10395_S127_0025,25,spline,phase_20,39.58238220214844,0.9821165800094604,0.013758917339146137
103_HM10395_103_HM10395_S127_0025,25,spline,phase_30,38.595909118652344,0.9851748943328857,0.01500319316983223
103_HM10395_103_HM10395_S127_0025,25,spline,phase_40,36.102840423583984,0.9959753155708313,0.00380826648324728
103_HM10395_103_HM10395_S127_0025,25,optical_flow,phase_10,34.37612533569336,0.9895048141479492,0.007816375233232975
103_HM10395_103_HM10395_S127_0025,25,optical_flow,phase_20,31.314903259277344,0.9755449295043945,0.014345278963446617
103_HM10395_103_HM10395_S127_0025,25,optical_flow,phase_30,33.410179138183594,0.9734465479850769,0.016419248655438423
103_HM10395_103_HM10395_S127_0025,25,optical_flow,phase_40,29.205400466918945,0.974753201007843,0.013731122016906738
103_HM10395_103_HM10395_S127_0037,37,linear,phase_10,40.19063186645508,0.9922638535499573,0.005666608922183514
103_HM10395_103_HM10395_S127_0037,37,linear,phase_20,34.81613540649414,0.9836002588272095,0.014024633914232254
103_HM10395_103_HM10395_S127_0037,37,linear,phase_30,37.078819274902344,0.9858130812644958,0.01429576613008976
103_HM10395_103_HM10395_S127_0037,37,linear,phase_40,32.772186279296875,0.9950879812240601,0.005935557186603546
103_HM10395_103_HM10395_S127_0037,37,spline,phase_10,43.07322692871094,0.992398202419281,0.0040418896824121475
103_HM10395_103_HM10395_S127_0037,37,spline,phase_20,34.83871078491211,0.9833738803863525,0.012997236102819443
103_HM10395_103_HM10395_S127_0037,37,spline,phase_30,36.47600555419922,0.985993504524231,0.013197002001106739
103_HM10395_103_HM10395_S127_0037,37,spline,phase_40,38.32139205932617,0.9961609244346619,0.0031858093570917845
103_HM10395_103_HM10395_S127_0037,37,optical_flow,phase_10,41.05879592895508,0.9918745160102844,0.00521842110902071
103_HM10395_103_HM10395_S127_0037,37,optical_flow,phase_20,35.03600311279297,0.9797612428665161,0.009339787997305393
103_HM10395_103_HM10395_S127_0037,37,optical_flow,phase_30,33.636653900146484,0.9757042527198792,0.012159460224211216
103_HM10395_103_HM10395_S127_0037,37,optical_flow,phase_40,30.42804718017578,0.9767985343933105,0.010847575962543488
103_HM10395_103_HM10395_S115_0012,12,linear,phase_10,32.0307502746582,0.9874374270439148,0.012426926754415035
103_HM10395_103_HM10395_S115_0012,12,linear,phase_20,30.163354873657227,0.9736080765724182,0.029800482094287872
103_HM10395_103_HM10395_S115_0012,12,linear,phase_30,28.229778289794922,0.9741538166999817,0.029854867607355118
103_HM10395_103_HM10395_S115_0012,12,linear,phase_40,36.31233215332031,0.9883610010147095,0.011735053732991219
103_HM10395_103_HM10395_S115_0012,12,spline,phase_10,34.61740493774414,0.9878060817718506,0.007109073922038078
103_HM10395_103_HM10395_S115_0012,12,spline,phase_20,31.24319839477539,0.9738191962242126,0.026740241795778275
103_HM10395_103_HM10395_S115_0012,12,spline,phase_30,29.259071350097656,0.9747337698936462,0.026185154914855957
103_HM10395_103_HM10395_S115_0012,12,spline,phase_40,40.67557144165039,0.9889122247695923,0.006281704176217318
103_HM10395_103_HM10395_S115_0012,12,optical_flow,phase_10,32.694114685058594,0.9870041608810425,0.007406380958855152
103_HM10395_103_HM10395_S115_0012,12,optical_flow,phase_20,33.45266342163086,0.970662534236908,0.01283559575676918
103_HM10395_103_HM10395_S115_0012,12,optical_flow,phase_30,29.963905334472656,0.9635651707649231,0.017055507749319077
103_HM10395_103_HM10395_S115_0012,12,optical_flow,phase_40,31.95270538330078,0.9650891423225403,0.01971428096294403
103_HM10395_103_HM10395_S115_0025,25,linear,phase_10,30.72101402282715,0.9902476668357849,0.007293293252587318
103_HM10395_103_HM10395_S115_0025,25,linear,phase_20,30.552278518676758,0.9802643656730652,0.014130404219031334
103_HM10395_103_HM10395_S115_0025,25,linear,phase_30,28.175756454467773,0.9808765649795532,0.013733983039855957
103_HM10395_103_HM10395_S115_0025,25,linear,phase_40,35.15728759765625,0.9913448691368103,0.005912891589105129
103_HM10395_103_HM10395_S115_0025,25,spline,phase_10,33.26411819458008,0.99075847864151,0.0054452791810035706
103_HM10395_103_HM10395_S115_0025,25,spline,phase_20,31.810832977294922,0.980523407459259,0.012979164719581604
103_HM10395_103_HM10395_S115_0025,25,spline,phase_30,29.00979995727539,0.9813570976257324,0.012139742262661457
103_HM10395_103_HM10395_S115_0025,25,spline,phase_40,39.70591735839844,0.9917964339256287,0.0037242332473397255
103_HM10395_103_HM10395_S115_0025,25,optical_flow,phase_10,32.715145111083984,0.9902734160423279,0.006086512468755245
103_HM10395_103_HM10395_S115_0025,25,optical_flow,phase_20,37.022029876708984,0.9782499670982361,0.008924412541091442
103_HM10395_103_HM10395_S115_0025,25,optical_flow,phase_30,32.664390563964844,0.9737318158149719,0.01063476875424385
103_HM10395_103_HM10395_S115_0025,25,optical_flow,phase_40,33.98046875,0.973969578742981,0.011638711206614971
103_HM10395_103_HM10395_S115_0037,37,linear,phase_10,31.534500122070312,0.9916056394577026,0.007056253496557474
103_HM10395_103_HM10395_S115_0037,37,linear,phase_20,30.556838989257812,0.9828121662139893,0.01362014189362526
103_HM10395_103_HM10395_S115_0037,37,linear,phase_30,27.78604507446289,0.9831607341766357,0.013371114619076252
103_HM10395_103_HM10395_S115_0037,37,linear,phase_40,36.47473907470703,0.992315948009491,0.006223179399967194
103_HM10395_103_HM10395_S115_0037,37,spline,phase_10,34.253173828125,0.9921736717224121,0.005015790928155184
103_HM10395_103_HM10395_S115_0037,37,spline,phase_20,32.130985260009766,0.9831514954566956,0.012446565553545952
103_HM10395_103_HM10395_S115_0037,37,spline,phase_30,28.64305305480957,0.9835942387580872,0.01183148194104433
103_HM10395_103_HM10395_S115_0037,37,spline,phase_40,40.597251892089844,0.9925351738929749,0.003961765207350254
103_HM10395_103_HM10395_S115_0037,37,optical_flow,phase_10,32.01025390625,0.9914457201957703,0.006108587142080069
103_HM10395_103_HM10395_S115_0037,37,optical_flow,phase_20,35.464752197265625,0.9814991354942322,0.008382345549762249
103_HM10395_103_HM10395_S115_0037,37,optical_flow,phase_30,31.450902938842773,0.9772520065307617,0.010229737497866154
103_HM10395_103_HM10395_S115_0037,37,optical_flow,phase_40,34.40169143676758,0.9778022170066833,0.010802521370351315
103_HM10395_103_HM10395_S110_0012,12,linear,phase_10,31.38412094116211,0.9432395696640015,0.03773194178938866
103_HM10395_103_HM10395_S110_0012,12,linear,phase_20,25.842788696289062,0.6996105909347534,0.09050155431032181
103_HM10395_103_HM10395_S110_0012,12,linear,phase_30,26.032854080200195,0.7297606468200684,0.0879853144288063
103_HM10395_103_HM10395_S110_0012,12,linear,phase_40,28.034931182861328,0.8578338623046875,0.05649535730481148
103_HM10395_103_HM10395_S110_0012,12,spline,phase_10,31.018693923950195,0.9529640078544617,0.02908577024936676
103_HM10395_103_HM10395_S110_0012,12,spline,phase_20,25.775930404663086,0.6985623240470886,0.08771960437297821
103_HM10395_103_HM10395_S110_0012,12,spline,phase_30,26.064762115478516,0.7347764372825623,0.08187812566757202
103_HM10395_103_HM10395_S110_0012,12,spline,phase_40,28.012104034423828,0.8655341863632202,0.04832443222403526
103_HM10395_103_HM10395_S110_0012,12,optical_flow,phase_10,29.467958450317383,0.945088803768158,0.04431718587875366
103_HM10395_103_HM10395_S110_0012,12,optical_flow,phase_20,25.65532684326172,0.7450631260871887,0.09036879986524582
103_HM10395_103_HM10395_S110_0012,12,optical_flow,phase_30,25.295133590698242,0.7241818904876709,0.09826590120792389
103_HM10395_103_HM10395_S110_0012,12,optical_flow,phase_40,25.4250431060791,0.7362024784088135,0.0962851345539093
103_HM10395_103_HM10395_S110_0025,25,linear,phase_10,31.831832885742188,0.946342408657074,0.034146372228860855
103_HM10395_103_HM10395_S110_0025,25,linear,phase_20,26.282793045043945,0.7163864970207214,0.07969586551189423
103_HM10395_103_HM10395_S110_0025,25,linear,phase_30,24.68039321899414,0.7584754228591919,0.07618395984172821
103_HM10395_103_HM10395_S110_0025,25,linear,phase_40,28.821809768676758,0.8725008964538574,0.04936729371547699
103_HM10395_103_HM10395_S110_0025,25,spline,phase_10,31.832857131958008,0.955643355846405,0.025772903114557266
103_HM10395_103_HM10395_S110_0025,25,spline,phase_20,26.26215934753418,0.7157657146453857,0.07644225656986237
103_HM10395_103_HM10395_S110_0025,25,spline,phase_30,24.797361373901367,0.7626596093177795,0.07101450860500336
103_HM10395_103_HM10395_S110_0025,25,spline,phase_40,28.892568588256836,0.8793859481811523,0.04246367886662483
103_HM10395_103_HM10395_S110_0025,25,optical_flow,phase_10,31.062389373779297,0.9523427486419678,0.03868183493614197
103_HM10395_103_HM10395_S110_0025,25,optical_flow,phase_20,26.585147857666016,0.7750171422958374,0.07324575632810593
103_HM10395_103_HM10395_S110_0025,25,optical_flow,phase_30,24.487133026123047,0.7555081844329834,0.07819962501525879
103_HM10395_103_HM10395_S110_0025,25,optical_flow,phase_40,26.03791618347168,0.7516741752624512,0.0797932893037796
103_HM10395_103_HM10395_S110_0037,37,linear,phase_10,30.62745475769043,0.9468536972999573,0.039147354662418365
103_HM10395_103_HM10395_S110_0037,37,linear,phase_20,26.497535705566406,0.7314537763595581,0.0816798284649849
103_HM10395_103_HM10395_S110_0037,37,linear,phase_30,26.353063583374023,0.7567548751831055,0.08450238406658173
103_HM10395_103_HM10395_S110_0037,37,linear,phase_40,27.740859985351562,0.8791860342025757,0.05046788230538368
103_HM10395_103_HM10395_S110_0037,37,spline,phase_10,31.15947723388672,0.9571435451507568,0.02880334109067917
103_HM10395_103_HM10395_S110_0037,37,spline,phase_20,26.434131622314453,0.7298876643180847,0.077212393283844
103_HM10395_103_HM10395_S110_0037,37,spline,phase_30,26.293325424194336,0.7602002024650574,0.07870197296142578
103_HM10395_103_HM10395_S110_0037,37,spline,phase_40,27.790536880493164,0.8832284212112427,0.043861836194992065
103_HM10395_103_HM10395_S110_0037,37,optical_flow,phase_10,30.536514282226562,0.9497398734092712,0.044522617012262344
103_HM10395_103_HM10395_S110_0037,37,optical_flow,phase_20,26.42658233642578,0.7747287750244141,0.07791761308908463
103_HM10395_103_HM10395_S110_0037,37,optical_flow,phase_30,26.007129669189453,0.7544320225715637,0.09031260758638382
103_HM10395_103_HM10395_S110_0037,37,optical_flow,phase_40,24.145610809326172,0.7772069573402405,0.08776920288801193
103_HM10395_103_HM10395_S105_0012,12,linear,phase_10,26.296186447143555,0.8662430644035339,0.0544830858707428
103_HM10395_103_HM10395_S105_0012,12,linear,phase_20,26.611974716186523,0.766012966632843,0.09645424038171768
103_HM10395_103_HM10395_S105_0012,12,linear,phase_30,26.626718521118164,0.77051842212677,0.09368862956762314
103_HM10395_103_HM10395_S105_0012,12,linear,phase_40,28.394969940185547,0.8787193298339844,0.05285472050309181
103_HM10395_103_HM10395_S105_0012,12,spline,phase_10,26.110498428344727,0.8683914542198181,0.04713594540953636
103_HM10395_103_HM10395_S105_0012,12,spline,phase_20,26.523712158203125,0.7665647268295288,0.08971990644931793
103_HM10395_103_HM10395_S105_0012,12,spline,phase_30,26.676183700561523,0.7740326523780823,0.08606622368097305
103_HM10395_103_HM10395_S105_0012,12,spline,phase_40,28.2899112701416,0.8866967558860779,0.04184345528483391
103_HM10395_103_HM10395_S105_0012,12,optical_flow,phase_10,25.950199127197266,0.8675451278686523,0.06219376623630524
103_HM10395_103_HM10395_S105_0012,12,optical_flow,phase_20,25.754091262817383,0.7698392271995544,0.08941259235143661
103_HM10395_103_HM10395_S105_0012,12,optical_flow,phase_30,24.998985290527344,0.7356955409049988,0.09755480289459229
103_HM10395_103_HM10395_S105_0012,12,optical_flow,phase_40,24.85173225402832,0.7526952624320984,0.10423726588487625
103_HM10395_103_HM10395_S105_0025,25,linear,phase_10,21.502042770385742,0.8625571727752686,0.05241060256958008
103_HM10395_103_HM10395_S105_0025,25,linear,phase_20,26.413249969482422,0.7572304606437683,0.08651905506849289
103_HM10395_103_HM10395_S105_0025,25,linear,phase_30,26.410131454467773,0.7630733847618103,0.08617287129163742
103_HM10395_103_HM10395_S105_0025,25,linear,phase_40,28.746973037719727,0.881248950958252,0.04293200373649597
103_HM10395_103_HM10395_S105_0025,25,spline,phase_10,21.289066314697266,0.8635608553886414,0.047494787722826004
103_HM10395_103_HM10395_S105_0025,25,spline,phase_20,26.370223999023438,0.7588074207305908,0.08051091432571411
103_HM10395_103_HM10395_S105_0025,25,spline,phase_30,26.434783935546875,0.7663229703903198,0.07917241752147675
103_HM10395_103_HM10395_S105_0025,25,spline,phase_40,28.692405700683594,0.8874471783638,0.03465244174003601
103_HM10395_103_HM10395_S105_0025,25,optical_flow,phase_10,21.196239471435547,0.8672868013381958,0.05828291177749634
103_HM10395_103_HM10395_S105_0025,25,optical_flow,phase_20,26.00465202331543,0.7723246216773987,0.07960548996925354
103_HM10395_103_HM10395_S105_0025,25,optical_flow,phase_30,25.411373138427734,0.7365280985832214,0.08893667906522751
103_HM10395_103_HM10395_S105_0025,25,optical_flow,phase_40,25.48662567138672,0.7591805458068848,0.09380633383989334
103_HM10395_103_HM10395_S105_0037,37,linear,phase_10,26.989587783813477,0.8814260363578796,0.04569851979613304
103_HM10395_103_HM10395_S105_0037,37,linear,phase_20,26.23320198059082,0.7710810899734497,0.09029415994882584
103_HM10395_103_HM10395_S105_0037,37,linear,phase_30,26.35008430480957,0.7677777409553528,0.09013450890779495
103_HM10395_103_HM10395_S105_0037,37,linear,phase_40,28.933738708496094,0.8878437280654907,0.04426836594939232
103_HM10395_103_HM10395_S105_0037,37,spline,phase_10,26.765565872192383,0.8860028386116028,0.036415234208106995
103_HM10395_103_HM10395_S105_0037,37,spline,phase_20,26.234956741333008,0.7738645076751709,0.08100997656583786
103_HM10395_103_HM10395_S105_0037,37,spline,phase_30,26.366151809692383,0.7703830599784851,0.08061647415161133
103_HM10395_103_HM10395_S105_0037,37,spline,phase_40,28.922773361206055,0.89451664686203,0.03283866494894028
103_HM10395_103_HM10395_S105_0037,37,optical_flow,phase_10,26.858657836914062,0.8946094512939453,0.05358913540840149
103_HM10395_103_HM10395_S105_0037,37,optical_flow,phase_20,26.19468879699707,0.8015718460083008,0.07211785018444061
103_HM10395_103_HM10395_S105_0037,37,optical_flow,phase_30,25.676233291625977,0.7632783055305481,0.07668955624103546
103_HM10395_103_HM10395_S105_0037,37,optical_flow,phase_40,25.69996452331543,0.7825049161911011,0.08405451476573944
103_HM10395_103_HM10395_S106_0012,12,linear,phase_10,29.167320251464844,0.8925821781158447,0.05084655433893204
103_HM10395_103_HM10395_S106_0012,12,linear,phase_20,26.93635368347168,0.7795274257659912,0.09415580332279205
103_HM10395_103_HM10395_S106_0012,12,linear,phase_30,27.11614227294922,0.7885657548904419,0.09554175287485123
103_HM10395_103_HM10395_S106_0012,12,linear,phase_40,29.229902267456055,0.8918091654777527,0.048799727112054825
103_HM10395_103_HM10395_S106_0012,12,spline,phase_10,29.020593643188477,0.8961942791938782,0.04280829429626465
103_HM10395_103_HM10395_S106_0012,12,spline,phase_20,26.897733688354492,0.7809205055236816,0.08697378635406494
103_HM10395_103_HM10395_S106_0012,12,spline,phase_30,27.1212158203125,0.7912068367004395,0.08722333610057831
103_HM10395_103_HM10395_S106_0012,12,spline,phase_40,29.2087459564209,0.8976781964302063,0.03827574849128723
103_HM10395_103_HM10395_S106_0012,12,optical_flow,phase_10,28.941579818725586,0.89332115650177,0.0593179427087307
103_HM10395_103_HM10395_S106_0012,12,optical_flow,phase_20,26.447959899902344,0.7841717004776001,0.08312667906284332
103_HM10395_103_HM10395_S106_0012,12,optical_flow,phase_30,25.683307647705078,0.750371515750885,0.09429353475570679
103_HM10395_103_HM10395_S106_0012,12,optical_flow,phase_40,25.518600463867188,0.7604329586029053,0.10179073363542557
103_HM10395_103_HM10395_S106_0025,25,linear,phase_10,28.671417236328125,0.8977551460266113,0.045591313391923904
103_HM10395_103_HM10395_S106_0025,25,linear,phase_20,26.540124893188477,0.7713550925254822,0.08671573549509048
103_HM10395_103_HM10395_S106_0025,25,linear,phase_30,23.938732147216797,0.7758168578147888,0.08588023483753204
103_HM10395_103_HM10395_S106_0025,25,linear,phase_40,27.261341094970703,0.8906144499778748,0.045041367411613464
103_HM10395_103_HM10395_S106_0025,25,spline,phase_10,29.07280158996582,0.902752697467804,0.03701978549361229
103_HM10395_103_HM10395_S106_0025,25,spline,phase_20,26.505882263183594,0.7733643651008606,0.07987775653600693
