baseline,slice_num,phase,psnr,ssim,msssim,ssim_like,lpips
spline,25,10,32.86503665824238,0.7781530387199727,0.9302399158477783,0.9302399158477783,0.05555149167776108
spline,25,20,32.316102633664286,0.7424458544154611,0.9071782231330872,0.9071782231330872,0.08056275546550751
spline,25,30,31.60840324597219,0.7281290533486868,0.8995873928070068,0.8995873928070068,0.09168402850627899
spline,25,40,32.32196684426499,0.7698649465733716,0.9249704480171204,0.9249704480171204,0.058494891971349716
spline,37,10,32.878565570241264,0.7912457608933362,0.9324221014976501,0.9324221014976501,0.055171385407447815
spline,37,20,32.22093058760549,0.7504924130739522,0.9064767360687256,0.9064767360687256,0.07919629663228989
spline,37,30,31.62679911568211,0.7379991176841038,0.9006123542785645,0.9006123542785645,0.08669031411409378
spline,37,40,32.19369473967326,0.7880035605188171,0.9267011880874634,0.9267011880874634,0.0528465136885643
spline,12,10,33.41003124803949,0.7915357173262657,0.9365049004554749,0.9365049004554749,0.048784367740154266
spline,12,20,32.110153745943435,0.7240617062626803,0.8933393955230713,0.8933393955230713,0.07562815397977829
spline,12,30,32.08041657223137,0.7178693380342743,0.89164799451828,0.89164799451828,0.07749854773283005
spline,12,40,33.46239116434769,0.7860102668442887,0.9363085627555847,0.9363085627555847,0.04934972524642944
spline,25,10,34.16673901925931,0.8170859210035318,0.9472596049308777,0.9472596049308777,0.04254159703850746
spline,25,20,32.74742499389329,0.7570314969889989,0.9103668332099915,0.9103668332099915,0.07189863920211792
spline,25,30,32.864964157393146,0.7542224311037324,0.9097272753715515,0.9097272753715515,0.0701276957988739
spline,25,40,34.35389517620537,0.8158108072878761,0.9477903246879578,0.9477903246879578,0.041041359305381775
spline,37,10,34.34281631097309,0.8241615178426351,0.9471466541290283,0.9471466541290283,0.0380520261824131
spline,37,20,32.855427793866305,0.7620033240034924,0.9066057801246643,0.9066057801246643,0.07045632600784302
spline,37,30,32.795852674255734,0.7620270193749873,0.906279981136322,0.906279981136322,0.07294575870037079
spline,37,40,34.51035673658633,0.8231889716134078,0.9472504258155823,0.9472504258155823,0.0364144966006279
spline,25,10,33.72142671492029,0.8050310565552455,0.9416419863700867,0.9416419863700867,0.040934305638074875
spline,25,20,32.07141260524626,0.7417580791613677,0.9015188217163086,0.9015188217163086,0.07818558067083359
spline,25,30,32.38711264715508,0.7445749620280264,0.9047402143478394,0.9047402143478394,0.07995394617319107
spline,25,40,33.86187123113409,0.8010423134759312,0.9433644413948059,0.9433644413948059,0.04512850195169449
spline,12,10,32.926751144256066,0.7751659513658926,0.9290894269943237,0.9290894269943237,0.05184509977698326
spline,12,20,31.20997749073371,0.6997505092497966,0.8764182329177856,0.8764182329177856,0.0835048034787178
spline,12,30,31.545128263156688,0.7026049551097474,0.881050169467926,0.881050169467926,0.08624222874641418
spline,12,40,32.9312760902978,0.7673409605505391,0.9293937087059021,0.9293937087059021,0.05468287691473961
spline,37,10,33.89483793246026,0.8122516704554645,0.944111704826355,0.944111704826355,0.038784902542829514
spline,37,20,32.17134305493702,0.7445683125762387,0.901112973690033,0.901112973690033,0.07589959353208542
spline,37,30,32.3300206702811,0.7436313279870364,0.9015833139419556,0.9015833139419556,0.07204839587211609
spline,37,40,33.8814132280072,0.8043854650394134,0.9432467818260193,0.9432467818260193,0.041844889521598816
spline,12,10,33.26504852727249,0.7875716994980354,0.9324132800102234,0.9324132800102234,0.04984871670603752
spline,12,20,31.59766130764889,0.712102955992625,0.8812592029571533,0.8812592029571533,0.08051938563585281
spline,12,30,31.45615980133753,0.7075906782924143,0.8808071613311768,0.8808071613311768,0.07567725330591202
spline,12,40,32.951582416612716,0.7775574742988152,0.9306045174598694,0.9306045174598694,0.05080052837729454
spline,25,10,33.978347628234786,0.8132933865484984,0.9438775181770325,0.9438775181770325,0.04404367506504059
spline,25,20,32.25966417517864,0.74277485728736,0.8993449807167053,0.8993449807167053,0.06877466291189194
spline,25,30,32.15827831123931,0.7361767328956985,0.8967968821525574,0.8967968821525574,0.06586112082004547
spline,25,40,33.62664156654242,0.7986360632545927,0.9388827681541443,0.9388827681541443,0.04609997197985649
spline,37,10,34.51875249256118,0.8302724326520325,0.9473893642425537,0.9473893642425537,0.03539593517780304
spline,37,20,32.62126309483912,0.7607009307483175,0.9003146886825562,0.9003146886825562,0.07182139158248901
spline,37,30,32.4902860000062,0.7543224323397167,0.8984734416007996,0.8984734416007996,0.07124489545822144
spline,37,40,34.03236433047815,0.8191331239949867,0.9438328146934509,0.9438328146934509,0.038677167147397995
spline,12,10,33.48052339147206,0.7985921412824667,0.9365831613540649,0.9365831613540649,0.04668619483709335
spline,12,20,31.88298548810835,0.7225784254533408,0.8843602538108826,0.8843602538108826,0.07752520591020584
spline,12,30,31.70641517588902,0.7139181973674312,0.8797987103462219,0.8797987103462219,0.0808069258928299
spline,12,40,33.39005943732801,0.785506851115342,0.9327467679977417,0.9327467679977417,0.05048175901174545
spline,25,10,34.37270120320826,0.8293352004408341,0.9495736360549927,0.9495736360549927,0.04107720032334328
spline,25,20,32.72147868919497,0.7617397998519362,0.906654417514801,0.906654417514801,0.06967885792255402
spline,25,30,32.560102200599566,0.7549459179269026,0.9035102725028992,0.9035102725028992,0.07158651202917099
spline,25,40,34.22006488525842,0.8174436185208667,0.9453504085540771,0.9453504085540771,0.04227173328399658
spline,37,10,34.39104313600946,0.8364784265981081,0.9484187960624695,0.9484187960624695,0.03511625900864601
spline,37,20,32.43819113619659,0.7604190665473075,0.8961203098297119,0.8961203098297119,0.06681519001722336
spline,37,30,32.13781426690386,0.7495958588104787,0.8907803297042847,0.8907803297042847,0.07090950012207031
spline,37,40,34.09868260092069,0.8253765528985315,0.9444177746772766,0.9444177746772766,0.03482003137469292
spline,12,10,33.48841671035253,0.7958660958465997,0.9351550340652466,0.9351550340652466,0.048813596367836
spline,12,20,31.900949235353938,0.7218627029192725,0.8862372040748596,0.8862372040748596,0.08318151533603668
spline,12,30,31.887435668489054,0.716844762900219,0.8870107531547546,0.8870107531547546,0.08229880034923553
spline,12,40,33.49316180173841,0.7869851748068637,0.9338549375534058,0.9338549375534058,0.05386880785226822
spline,37,10,34.34748192320755,0.8312831419027288,0.947662889957428,0.947662889957428,0.039325326681137085
spline,37,20,32.453540855160405,0.7579579874048281,0.898637592792511,0.898637592792511,0.07490930706262589
spline,37,30,32.41444207039215,0.7510858630487922,0.896889865398407,0.896889865398407,0.07643997669219971
spline,37,40,34.3720577607962,0.8271484903626346,0.9457361698150635,0.9457361698150635,0.03805849701166153
spline,25,10,34.31882486562246,0.822939523435051,0.9472137689590454,0.9472137689590454,0.04121498391032219
spline,25,20,32.58326913540742,0.7538250275116144,0.9046424627304077,0.9046424627304077,0.07106006145477295
spline,25,30,32.47272091358576,0.7495828758841129,0.9033851623535156,0.9033851623535156,0.07710567861795425
spline,25,40,34.22196950399999,0.8160833194327153,0.9450332522392273,0.9450332522392273,0.04568307474255562
spline,12,10,32.840188209939555,0.7812928905476513,0.9282668232917786,0.9282668232917786,0.048711467534303665
spline,12,20,31.187657026243425,0.69935755817095,0.8674019575119019,0.8674019575119019,0.07993453741073608
spline,12,30,31.13968343972333,0.695532822102153,0.8674736022949219,0.8674736022949219,0.07968635112047195
spline,12,40,32.8777485630462,0.7786145499728828,0.9275988340377808,0.9275988340377808,0.05043461173772812
spline,37,10,33.77277226264582,0.814628090180544,0.9428927302360535,0.9428927302360535,0.039244044572114944
spline,37,20,31.916950251633082,0.7467920651138521,0.8933998346328735,0.8933998346328735,0.07999875396490097
spline,37,30,32.129676269782834,0.745277173895043,0.8948280215263367,0.8948280215263367,0.07477198541164398
spline,37,40,33.90372338317122,0.8156415577822944,0.943844199180603,0.943844199180603,0.03977027162909508
spline,25,10,33.44419386590366,0.8059826724490685,0.9398318529129028,0.9398318529129028,0.04031883552670479
spline,25,20,31.762385836073875,0.7324124979163528,0.8883103132247925,0.8883103132247925,0.07643711566925049
spline,25,30,31.92852424898105,0.7343718373795602,0.8913848400115967,0.8913848400115967,0.07055219262838364
spline,25,40,33.688577667833925,0.8030060748854742,0.9393278360366821,0.9393278360366821,0.043835822492837906
spline,12,10,33.36125009809755,0.7985020330291779,0.9349591135978699,0.9349591135978699,0.04564206302165985
spline,12,20,31.619757528685003,0.7098799909925684,0.8818487524986267,0.8818487524986267,0.07350315898656845
spline,12,30,31.645253214251934,0.7075351617309497,0.8838019967079163,0.8838019967079163,0.0785239115357399
spline,12,40,33.49441710377648,0.7921200284744231,0.9354406595230103,0.9354406595230103,0.04448414221405983
spline,37,10,33.895564456222395,0.8266349799906324,0.946496307849884,0.946496307849884,0.03636978939175606
spline,37,20,32.156542653506136,0.75135496890599,0.8999584317207336,0.8999584317207336,0.0676608681678772
spline,37,30,32.23944241107863,0.7473965093420595,0.899789571762085,0.899789571762085,0.07016824185848236
spline,37,40,34.2735866055673,0.826431036968166,0.9476941227912903,0.9476941227912903,0.038764528930187225
spline,25,10,34.136773617283815,0.825265420710731,0.9470952153205872,0.9470952153205872,0.03974040970206261
spline,25,20,32.35544589633962,0.7517102591559576,0.9022213220596313,0.9022213220596313,0.0640585795044899
spline,25,30,32.40386261360196,0.751204907729469,0.9046702980995178,0.9046702980995178,0.06403153389692307
spline,25,40,34.33285539165166,0.8233777665309733,0.9481654763221741,0.9481654763221741,0.039276570081710815
spline,12,10,33.42914906578794,0.7950617398358927,0.9350346922874451,0.9350346922874451,0.04999622702598572
spline,12,20,31.912729221941373,0.7247892213842925,0.8885054588317871,0.8885054588317871,0.08303061872720718
spline,12,30,31.718616027031818,0.7167101571015297,0.8865065574645996,0.8865065574645996,0.0810367688536644
spline,12,40,33.23635962670832,0.7853902306536661,0.9355128407478333,0.9355128407478333,0.05082092806696892
spline,25,10,33.99257882182928,0.8131653617851476,0.9441672563552856,0.9441672563552856,0.0420057475566864
spline,25,20,32.35888061338231,0.7431558373502327,0.9005048871040344,0.9005048871040344,0.07776754349470139
spline,25,30,32.39534572787428,0.7457043139471132,0.9023863077163696,0.9023863077163696,0.07370878756046295
spline,25,40,34.07174921353712,0.8145832785222515,0.9461543560028076,0.9461543560028076,0.041697677224874496
spline,37,10,34.60936633916265,0.833048664134934,0.9489717483520508,0.9489717483520508,0.039603423327207565
spline,37,20,32.71569180792043,0.7590703467253932,0.903628945350647,0.903628945350647,0.08367770165205002
spline,37,30,32.700547932863216,0.7579008963290884,0.903412938117981,0.903412938117981,0.07766062021255493
spline,37,40,34.36843856180328,0.8246398521116816,0.9472231864929199,0.9472231864929199,0.0369056835770607
spline,12,10,33.36695930153376,0.7893194857775755,0.9327092170715332,0.9327092170715332,0.04778110608458519
spline,12,20,31.472586897335404,0.702371002879635,0.8778460025787354,0.8778460025787354,0.07450524717569351
spline,12,30,31.655646232596677,0.7087492213435178,0.8828231692314148,0.8828231692314148,0.07787501811981201
spline,12,40,33.50696486300451,0.7918524466121363,0.9353594183921814,0.9353594183921814,0.04815935716032982
spline,37,10,34.31144935606813,0.8309650882407476,0.9477301836013794,0.9477301836013794,0.03503984585404396
spline,37,20,32.03006890120953,0.7454660592496491,0.8932995796203613,0.8932995796203613,0.0720444917678833
spline,37,30,32.1515115573168,0.7510678067740668,0.8959524035453796,0.8959524035453796,0.07204025238752365
spline,37,40,34.31659970614126,0.8306382261583463,0.9476064443588257,0.9476064443588257,0.03568139299750328
spline,25,10,34.294133782688505,0.8209656652700174,0.946525514125824,0.946525514125824,0.03873062878847122
spline,25,20,32.465569746054285,0.7479026704641223,0.9011265635490417,0.9011265635490417,0.06703551858663559
spline,25,30,32.48822455099837,0.7527820822592364,0.9033607840538025,0.9033607840538025,0.0683969259262085
spline,25,40,34.37536173401745,0.8243140083375761,0.9483981132507324,0.9483981132507324,0.038219429552555084
spline,25,10,32.66365694136675,0.7909649906185483,0.9320383071899414,0.9320383071899414,0.044375114142894745
spline,25,20,30.741486245153553,0.7034870134055543,0.8691656589508057,0.8691656589508057,0.07278314232826233
spline,25,30,30.69974841587427,0.6994287904807162,0.8681395649909973,0.8681395649909973,0.07475408166646957
spline,25,40,32.433774369538554,0.7742698595408526,0.9269595742225647,0.9269595742225647,0.04557080566883087
spline,12,10,31.90064102796958,0.7604827960860747,0.9194140434265137,0.9194140434265137,0.048565205186605453
spline,12,20,29.974819509300296,0.6618369709621346,0.842814028263092,0.842814028263092,0.08660363405942917
spline,12,30,29.92253407028128,0.6579804846124909,0.8385810256004333,0.8385810256004333,0.08528570830821991
spline,12,40,31.69480911563705,0.7483648336377207,0.913517951965332,0.913517951965332,0.055681176483631134
spline,37,10,33.084076413129786,0.8002646251216522,0.932610034942627,0.932610034942627,0.04005298763513565
spline,37,20,30.89834086699627,0.7172963503505143,0.8642476797103882,0.8642476797103882,0.0752192959189415
spline,37,30,30.793928180325892,0.712062490549922,0.861264705657959,0.861264705657959,0.07229643315076828
spline,37,40,32.75331705771578,0.790294887712023,0.9281566143035889,0.9281566143035889,0.04239741340279579
spline,12,10,33.38967180805559,0.7851107146231833,0.9362944960594177,0.9362944960594177,0.0545463003218174
spline,12,20,31.83765358170377,0.7079208695829713,0.8870924711227417,0.8870924711227417,0.08160501718521118
spline,12,30,31.944581878087327,0.7150101285764501,0.8921904563903809,0.8921904563903809,0.08202341943979263
spline,12,40,33.28313225137896,0.7756463773464952,0.9338009357452393,0.9338009357452393,0.052329253405332565
spline,25,10,34.28316371026354,0.8178765208418364,0.9476930499076843,0.9476930499076843,0.03878646343946457
spline,25,20,32.567047085011716,0.7472399952934373,0.9049665927886963,0.9049665927886963,0.08012572675943375
spline,25,30,32.4912831558465,0.7427183462775829,0.9058731198310852,0.9058731198310852,0.08047446608543396
spline,25,40,33.98382862146459,0.8071243792270872,0.9455647468566895,0.9455647468566895,0.04419628530740738
spline,37,10,34.61036166214396,0.8297786645062587,0.9487919807434082,0.9487919807434082,0.036069873720407486
spline,37,20,32.70759712867657,0.7569974047756532,0.9016486406326294,0.9016486406326294,0.07722753286361694
spline,37,30,32.764976396698835,0.7585842391859441,0.9027642607688904,0.9027642607688904,0.07771139591932297
spline,37,40,34.46026806794245,0.8276084834448835,0.9473260641098022,0.9473260641098022,0.036980852484703064
spline,12,10,33.3750748890799,0.794949079689211,0.9333980679512024,0.9333980679512024,0.04809601604938507
spline,12,20,31.443805227484432,0.7196710507316242,0.881312906742096,0.881312906742096,0.08316048234701157
spline,12,30,31.308971646300805,0.7097959740752037,0.8784319162368774,0.8784319162368774,0.0821402370929718
spline,12,40,33.0082793805077,0.7819002179403295,0.9320219159126282,0.9320219159126282,0.05054949223995209
spline,25,10,34.03754728024582,0.817663007236855,0.9443081021308899,0.9443081021308899,0.03984418883919716
spline,25,20,32.20662597016529,0.7483235537632931,0.8986574411392212,0.8986574411392212,0.07148175686597824
spline,25,30,32.03089383868396,0.7395879607815585,0.8960248231887817,0.8960248231887817,0.07535338401794434
spline,25,40,33.72807467680684,0.8095055674819653,0.9431793093681335,0.9431793093681335,0.04103632643818855
spline,25,10,34.134587715858316,0.8223656418107342,0.9469302296638489,0.9469302296638489,0.03918149694800377
spline,25,20,32.437976772166856,0.75075182808691,0.9024115800857544,0.9024115800857544,0.06854911893606186
spline,25,30,32.45337125064688,0.7388800881445842,0.8991401791572571,0.8991401791572571,0.06980069726705551
spline,25,40,34.02301673122585,0.8059098365853393,0.9426151514053345,0.9426151514053345,0.04131429269909859
spline,12,10,33.03487552699335,0.7811592348621211,0.931917667388916,0.931917667388916,0.052973080426454544
spline,12,20,31.454169574183844,0.6997451680249847,0.8777931332588196,0.8777931332588196,0.07810121774673462
spline,12,30,31.461992189562086,0.6923816555132629,0.874735951423645,0.874735951423645,0.08132362365722656
spline,12,40,32.93553156968956,0.7674214271252328,0.9275505542755127,0.9275505542755127,0.05428679659962654
spline,37,10,34.086545330794415,0.828335977840268,0.9478005170822144,0.9478005170822144,0.03591052442789078
spline,37,20,32.56851716513256,0.7625093639744737,0.9039987325668335,0.9039987325668335,0.06968744099140167
spline,37,30,32.446887183602946,0.7552900998426694,0.9025446176528931,0.9025446176528931,0.06983239948749542
spline,37,40,34.378766274112316,0.8249931452935099,0.9489079117774963,0.9489079117774963,0.03508131578564644
spline,37,10,34.347291664619924,0.8250367251425681,0.9467364549636841,0.9467364549636841,0.0340786874294281
spline,37,20,32.605860955333114,0.7574549752768959,0.9006892442703247,0.9006892442703247,0.06467688828706741
spline,37,30,32.613672328951864,0.748239416793665,0.8984739780426025,0.8984739780426025,0.0726809874176979
spline,37,40,34.16588655579975,0.8161561525966399,0.9439733624458313,0.9439733624458313,0.03866277262568474
spline,37,10,33.90481650162272,0.8195254375746793,0.9433157444000244,0.9433157444000244,0.039189159870147705
spline,37,20,32.12925757687624,0.7477564552391576,0.8949427008628845,0.8949427008628845,0.07226327061653137
spline,37,30,31.915049211481143,0.7358703669861896,0.891185998916626,0.891185998916626,0.07917797565460205
spline,37,40,33.99290945020088,0.8161298883111714,0.9432410597801208,0.9432410597801208,0.04008447006344795
spline,12,10,32.97543847666346,0.787448697521962,0.9295526146888733,0.9295526146888733,0.054791249334812164
spline,12,20,31.27587323629382,0.7148654704518879,0.8757110238075256,0.8757110238075256,0.08086355030536652
spline,12,30,31.21313821290373,0.7079018326562464,0.8778665065765381,0.8778665065765381,0.08181296288967133
spline,12,40,33.03536641408199,0.7813702550943742,0.9313168525695801,0.9313168525695801,0.051162950694561005
spline,12,10,33.0152836540724,0.7868326359427484,0.9316901564598083,0.9316901564598083,0.05040401220321655
spline,12,20,31.25296381672922,0.7042823079735752,0.8738400936126709,0.8738400936126709,0.08256842941045761
spline,12,30,31.300980311930676,0.7004562431267143,0.8732677102088928,0.8732677102088928,0.07752245664596558
spline,12,40,32.85118602094713,0.7731173547689589,0.9275418519973755,0.9275418519973755,0.04759719595313072
spline,37,10,34.05938564267941,0.8251339354202069,0.9440082907676697,0.9440082907676697,0.03570086136460304
spline,37,20,32.119755567840855,0.7507463382498074,0.8906192183494568,0.8906192183494568,0.07083982974290848
spline,37,30,32.18751455152376,0.7509899377082921,0.890322208404541,0.890322208404541,0.07184036076068878
spline,37,40,34.000056386621885,0.8212852094792884,0.9430938959121704,0.9430938959121704,0.0373702198266983
spline,25,10,33.70512978693982,0.8131727084953593,0.9434210062026978,0.9434210062026978,0.04350774735212326
spline,25,20,31.936820614625244,0.7440027655653428,0.8994068503379822,0.8994068503379822,0.07119793444871902
spline,25,30,31.84306981156288,0.7279567749041044,0.8964658379554749,0.8964658379554749,0.07610319554805756
spline,25,40,33.51839930545913,0.7963793714444328,0.9410794377326965,0.9410794377326965,0.04446160048246384
spline,25,10,33.80661124848698,0.8203459631328772,0.9438327550888062,0.9438327550888062,0.039925988763570786
spline,25,20,31.842522522105348,0.7377690041966543,0.8914680480957031,0.8914680480957031,0.07408978790044785
spline,25,30,31.811359227794,0.7309262394852062,0.8880072832107544,0.8880072832107544,0.07867366075515747
spline,25,40,33.41313813853829,0.7992735700562185,0.9377569556236267,0.9377569556236267,0.045462194830179214
spline,12,10,33.215692222677994,0.7842953415554634,0.9286257028579712,0.9286257028579712,0.048135221004486084
spline,12,20,31.404806510343217,0.7018262995599396,0.8683986663818359,0.8683986663818359,0.07870526611804962
spline,12,30,31.273243670098285,0.7017893100026532,0.8725324273109436,0.8725324273109436,0.07417237013578415
spline,12,40,32.942230976069716,0.78083948463043,0.9305765628814697,0.9305765628814697,0.04681386053562164
spline,25,10,33.830932071725385,0.8056466241803756,0.9407927989959717,0.9407927989959717,0.04202248901128769
spline,25,20,32.15202485787469,0.736499398714953,0.8907294273376465,0.8907294273376465,0.07235343009233475
spline,25,30,32.161861953004745,0.7398274073098517,0.8932998180389404,0.8932998180389404,0.0693892389535904
spline,25,40,33.90001108438901,0.8116780120998459,0.9425942301750183,0.9425942301750183,0.044062867760658264
spline,12,10,29.9794270551484,0.7079226326785661,0.9067296981811523,0.9067296981811523,0.0586959645152092
spline,12,20,27.871208982460427,0.5543132651571271,0.8079150915145874,0.8079150915145874,0.116472989320755
spline,12,30,27.9817268842885,0.5536519790493979,0.8119794130325317,0.8119794130325317,0.10454748570919037
spline,12,40,29.409963248118146,0.6878967299328046,0.8992568850517273,0.8992568850517273,0.059426456689834595
spline,37,10,34.261768589931926,0.8260981781040542,0.9454477429389954,0.9454477429389954,0.03440958261489868
spline,37,20,32.40811165464498,0.755086946370644,0.897148847579956,0.897148847579956,0.06879563629627228
spline,37,30,32.41038743574342,0.756983825556222,0.8981638550758362,0.8981638550758362,0.0647072121500969
spline,37,40,34.136722625308245,0.8240813045022586,0.9449389576911926,0.9449389576911926,0.0363483726978302
spline,25,10,29.264063118385003,0.715897210103912,0.9110803008079529,0.9110803008079529,0.05745621770620346
spline,25,20,27.346527631436956,0.5561625248800302,0.8126517534255981,0.8126517534255981,0.11327046900987625
spline,25,30,27.507429939349798,0.5593135298583934,0.8209056854248047,0.8209056854248047,0.10864313691854477
spline,25,40,29.146002360139157,0.7094996567995618,0.9075722694396973,0.9075722694396973,0.04922296851873398
spline,37,10,30.49055449777489,0.7388217250336222,0.9241456985473633,0.9241456985473633,0.04290122166275978
spline,37,20,28.435793477968776,0.5858869530733329,0.8357324600219727,0.8357324600219727,0.10193078964948654
spline,37,30,28.501305654383664,0.5837768765954938,0.8383210301399231,0.8383210301399231,0.10398466140031815
spline,37,40,30.041375484213834,0.7318852909680891,0.9195100665092468,0.9195100665092468,0.04541301727294922
spline,37,10,33.84137109223117,0.8135183363992684,0.943738579750061,0.943738579750061,0.03769353777170181
spline,37,20,32.137319282045,0.7412437456566949,0.893193244934082,0.893193244934082,0.06811944395303726
spline,37,30,32.123878873900566,0.741077770969925,0.8940145969390869,0.8940145969390869,0.07154852896928787
spline,37,40,34.05804505641774,0.8188434710241334,0.9458648562431335,0.9458648562431335,0.0396931953728199
spline,25,10,33.94420988446821,0.808811417864825,0.9449348449707031,0.9449348449707031,0.04346267506480217
spline,25,20,32.337298266959166,0.74744649832989,0.9044579863548279,0.9044579863548279,0.06694640964269638
spline,25,30,32.315389952921734,0.7460655521795007,0.9051030278205872,0.9051030278205872,0.07140622287988663
spline,25,40,34.003469932790026,0.8094699346707545,0.9467195272445679,0.9467195272445679,0.04026709124445915
spline,25,10,33.875103103643085,0.8017679119681129,0.9416984915733337,0.9416984915733337,0.04638124257326126
spline,25,20,32.31090119455147,0.738725180694405,0.9011388421058655,0.9011388421058655,0.07251685112714767
spline,25,30,32.52466366679782,0.7449625277273401,0.903323233127594,0.903323233127594,0.07529968023300171
spline,25,40,33.849016456307154,0.7989077799030339,0.9425362944602966,0.9425362944602966,0.048265717923641205
spline,12,10,32.770978651821196,0.7777792436858435,0.926145076751709,0.926145076751709,0.04984378069639206
spline,12,20,31.12165846976428,0.6948999546916699,0.8685852885246277,0.8685852885246277,0.08048766851425171
spline,12,30,31.205932682803116,0.700154825186149,0.8698229789733887,0.8698229789733887,0.083550825715065
spline,12,40,32.90001274806813,0.77843710787833,0.927202582359314,0.927202582359314,0.05128457769751549
spline,37,10,34.07309018695053,0.8166430247476648,0.9438908100128174,0.9438908100128174,0.04053327813744545
spline,37,20,32.253538465110914,0.7516518444033707,0.8980664610862732,0.8980664610862732,0.08171935379505157
spline,37,30,32.36768325987779,0.7527296981841672,0.898908793926239,0.898908793926239,0.08039045333862305
spline,37,40,34.14943913992913,0.8194829218668089,0.945523738861084,0.945523738861084,0.03969107195734978
spline,12,10,32.98493381227065,0.7814228245004449,0.9317582845687866,0.9317582845687866,0.051010094583034515
spline,12,20,31.212187226391144,0.6943244765279002,0.8710362911224365,0.8710362911224365,0.08195917308330536
spline,12,30,31.0070996305343,0.6877989214515945,0.8685004711151123,0.8685004711151123,0.08672197163105011
spline,12,40,32.77733141867718,0.7754283971288846,0.9305417537689209,0.9305417537689209,0.04974089190363884
spline,25,10,33.61834830542959,0.7970591219771799,0.9374448657035828,0.9374448657035828,0.0520852655172348
spline,25,20,32.15214328746768,0.7288662730450044,0.892102062702179,0.892102062702179,0.0784006416797638
spline,25,30,32.07361172173836,0.7334327021159625,0.8955811262130737,0.8955811262130737,0.07771577686071396
spline,25,40,33.88095903888918,0.8071435518703237,0.9415801167488098,0.9415801167488098,0.04284700006246567
spline,37,10,33.94699376013712,0.8240794115796892,0.9446708559989929,0.9446708559989929,0.039735350757837296
spline,37,20,32.40721079454333,0.7625604826013244,0.8998565077781677,0.8998565077781677,0.07059286534786224
spline,37,30,32.367664839709384,0.7585337316279064,0.898902952671051,0.898902952671051,0.07011504471302032
spline,37,40,34.51554887559878,0.8297213475726211,0.9479561448097229,0.9479561448097229,0.03574594482779503
spline,37,10,34.1892451808016,0.8232782966096094,0.9434150457382202,0.9434150457382202,0.03926581144332886
spline,37,20,32.313295878199106,0.7479582119471714,0.8944814205169678,0.8944814205169678,0.07154756784439087
spline,37,30,32.31344717592008,0.7495100397673684,0.896103024482727,0.896103024482727,0.07221496850252151
spline,37,40,34.17086555976916,0.8236558545120468,0.944175124168396,0.944175124168396,0.04073648527264595
spline,12,10,33.06909846701172,0.7799121804282944,0.9281944632530212,0.9281944632530212,0.04553170129656792
spline,12,20,31.389135348046736,0.6987289335184187,0.8720527291297913,0.8720527291297913,0.08009850978851318
spline,12,30,31.406288017458284,0.7006559847426086,0.8748174905776978,0.8748174905776978,0.07907529175281525
spline,12,40,33.05702454061681,0.7799459128522082,0.9294450879096985,0.9294450879096985,0.050667863339185715
spline,12,10,32.83866303784579,0.7798428664525641,0.9263738393783569,0.9263738393783569,0.05130912363529205
spline,12,20,31.043358547243184,0.7006680770796307,0.8648371696472168,0.8648371696472168,0.08093678951263428
spline,12,30,31.18267100720351,0.7048745422613506,0.8700175285339355,0.8700175285339355,0.07801174372434616
spline,12,40,33.25956579955512,0.786186187019669,0.9329769015312195,0.9329769015312195,0.05009766295552254
spline,25,10,33.71619692337612,0.8058343820033178,0.9400375485420227,0.9400375485420227,0.04667595028877258
spline,25,20,31.90428919515206,0.7299396386991365,0.8905758261680603,0.8905758261680603,0.06826786696910858
spline,25,30,31.70134150937541,0.7224232967482049,0.8903315663337708,0.8903315663337708,0.07549801468849182
spline,25,40,33.671798957208466,0.7979660827933697,0.9411637187004089,0.9411637187004089,0.04183365777134895
spline,37,10,30.583706528729685,0.7470884498760793,0.9183031320571899,0.9183031320571899,0.0446319617331028
spline,37,20,27.82558689475842,0.5925941769960857,0.8166470527648926,0.8166470527648926,0.09945572912693024
spline,37,30,28.506749970302305,0.5945138011491884,0.8256961703300476,0.8256961703300476,0.10194382071495056
spline,37,40,30.42600063889058,0.7358337368761799,0.9151843190193176,0.9151843190193176,0.044696882367134094
spline,12,10,33.408615900640086,0.7992026236605436,0.9366904497146606,0.9366904497146606,0.045512136071920395
spline,12,20,31.344183171345698,0.7036481320857099,0.8767902851104736,0.8767902851104736,0.07427997142076492
spline,12,30,31.330348551298933,0.7014883841873143,0.8757114410400391,0.8757114410400391,0.07486390322446823
spline,12,40,33.135580708977784,0.7878382190785951,0.9342898726463318,0.9342898726463318,0.04872090369462967
spline,25,10,29.578377091539476,0.7192146481905047,0.9012196063995361,0.9012196063995361,0.05302625149488449
spline,25,20,27.25455739307554,0.566461461361686,0.7917108535766602,0.7917108535766602,0.11185853183269501
spline,25,30,27.386285720114635,0.5618459821611086,0.7884448766708374,0.7884448766708374,0.10903087258338928
spline,25,40,29.385678057828706,0.7048453532798374,0.8978786468505859,0.8978786468505859,0.05188647285103798
spline,37,10,34.61937651160038,0.8331175951053682,0.9496656060218811,0.9496656060218811,0.0350840762257576
spline,37,20,32.74034537866439,0.7580259694877458,0.9028467535972595,0.9028467535972595,0.07235989719629288
spline,37,30,32.74786353743152,0.7558819311782499,0.9036807417869568,0.9036807417869568,0.06899452954530716
spline,37,40,34.45403249433167,0.8255091003173984,0.9488081336021423,0.9488081336021423,0.039881911128759384
